LSOA11CD,medianAge
E01009505,33.0
E01009506,42.0
E01009507,33.0
E01009508,34.0
E01009509,30.0
E01009510,33.0
E01009511,28.0
E01009512,29.0
E01009513,27.0
E01009514,37.0
E01009515,41.0
E01009516,32.0
E01009517,33.0
E01009518,39.0
E01009519,39.0
E01009520,41.0
E01009521,38.0
E01009522,39.0
E01009523,54.0
E01009524,43.0
E01009525,42.0
E01009526,42.0
E01009527,35.0
E01009528,39.0
E01009529,38.0
E01009530,39.0
E01009531,40.5
E01009532,43.0
E01009535,48.0
E01009536,44.0
E01009537,36.0
E01009538,38.0
E01009539,30.0
E01009540,29.0
E01009541,35.0
E01009542,34.0
E01009543,41.0
E01009544,34.0
E01009548,26.0
E01009549,38.0
E01009550,33.0
E01009552,36.0
E01009553,25.0
E01009554,36.0
E01009555,43.0
E01009556,37.0
E01009557,50.0
E01009558,36.0
E01009559,48.0
E01009560,45.0
E01009561,39.0
E01009562,43.0
E01009563,42.0
E01009564,28.0
E01009565,30.0
E01009566,28.0
E01009567,30.0
E01009568,30.0
E01009569,30.0
E01009570,30.0
E01009571,31.0
E01009572,27.0
E01009573,27.0
E01009574,29.0
E01009575,29.0
E01009576,37.0
E01009577,31.0
E01009578,46.0
E01009579,29.0
E01009580,41.0
E01009581,34.0
E01009582,36.0
E01009583,37.0
E01009584,33.0
E01009585,26.0
E01009586,36.0
E01009587,30.0
E01009588,35.0
E01009589,33.0
E01009590,41.0
E01009591,32.0
E01009592,30.0
E01009593,37.0
E01009594,44.0
E01009596,31.0
E01009597,33.0
E01009598,37.0
E01009599,45.0
E01009604,34.0
E01009605,32.0
E01009606,33.0
E01009607,34.0
E01009608,32.0
E01009609,31.0
E01009610,33.0
E01009611,28.0
E01009612,31.0
E01009613,36.0
E01009614,37.0
E01009615,29.0
E01009616,32.0
E01009617,34.0
E01009618,37.0
E01009619,28.0
E01009620,33.0
E01009621,34.0
E01009622,33.0
E01009623,36.0
E01009624,31.0
E01009625,34.0
E01009626,33.0
E01009627,32.0
E01009628,35.0
E01009629,30.0
E01009630,31.0
E01009631,31.0
E01009632,28.0
E01009633,25.0
E01009634,24.0
E01009635,22.0
E01009636,26.0
E01009637,28.0
E01009638,28.0
E01009639,30.0
E01009640,27.0
E01009641,21.0
E01009642,22.0
E01009643,36.0
E01009644,37.0
E01009645,34.0
E01009646,35.0
E01009647,35.0
E01009648,39.0
E01009649,35.0
E01009650,26.0
E01009651,30.0
E01009652,41.0
E01009653,38.0
E01009654,33.0
E01009655,30.0
E01009656,33.0
E01009657,33.0
E01009658,35.0
E01009659,29.0
E01009660,32.0
E01009661,26.0
E01009662,38.0
E01009663,42.0
E01009664,33.0
E01009665,47.0
E01009666,43.0
E01009667,54.0
E01009668,38.0
E01009669,40.0
E01009670,40.0
E01009671,19.0
E01009672,46.0
E01009674,31.0
E01009676,33.0
E01009679,26.0
E01009681,40.0
E01009682,39.0
E01009683,28.0
E01009684,36.0
E01009685,40.0
E01009686,38.0
E01009687,37.0
E01009688,28.0
E01009689,29.0
E01009690,28.0
E01009691,28.0
E01009692,52.0
E01009693,39.0
E01009694,40.0
E01009695,51.0
E01009696,47.0
E01009697,35.0
E01009698,42.0
E01009699,39.0
E01009700,33.0
E01009701,41.0
E01009702,33.0
E01009703,32.0
E01009704,49.0
E01009705,50.0
E01009706,43.0
E01009707,36.0
E01009708,44.0
E01009709,27.0
E01009710,36.0
E01009711,33.0
E01009712,33.0
E01009713,36.0
E01009714,34.0
E01009715,37.0
E01009716,36.0
E01009717,40.0
E01009718,36.0
E01009719,40.0
E01009720,48.0
E01009721,41.0
E01009722,50.0
E01009723,48.0
E01009724,46.5
E01009725,36.0
E01009726,46.0
E01009727,46.0
E01009728,46.0
E01009729,43.0
E01009730,42.0
E01009731,42.0
E01009732,42.0
E01009733,35.0
E01009734,41.0
E01009735,43.0
E01009736,45.5
E01009737,47.0
E01009738,36.0
E01009739,40.0
E01009740,30.0
E01009741,33.0
E01009742,34.0
E01009743,33.0
E01009744,34.0
E01009745,44.0
E01009746,37.0
E01009747,34.0
E01009748,35.0
E01009749,39.0
E01009750,43.0
E01009751,39.0
E01009752,34.0
E01009753,32.0
E01009754,35.0
E01009756,35.0
E01009757,36.0
E01009758,36.0
E01009759,51.0
E01009760,38.0
E01009762,30.0
E01009763,33.0
E01009764,45.0
E01009765,45.0
E01009766,42.0
E01009767,44.0
E01009768,47.0
E01009769,36.0
E01009770,45.0
E01009771,52.0
E01009772,36.0
E01009773,42.0
E01009774,45.0
E01009775,40.0
E01009776,44.0
E01009777,41.0
E01009778,40.0
E01009779,51.0
E01009780,37.0
E01009781,42.0
E01009782,35.0
E01009783,39.0
E01009784,40.0
E01009785,50.0
E01009786,35.0
E01009787,48.0
E01009788,40.0
E01009789,47.0
E01009790,38.0
E01009791,39.0
E01009792,39.0
E01009793,42.0
E01009794,46.0
E01009795,35.0
E01009796,41.0
E01009797,47.0
E01009798,38.5
E01009799,48.0
E01009800,48.0
E01009801,52.0
E01009802,38.0
E01009803,50.0
E01009804,53.5
E01009805,49.0
E01009806,47.0
E01009807,45.0
E01009808,51.0
E01009809,34.0
E01009810,44.0
E01009811,46.0
E01009812,49.0
E01009813,38.0
E01009814,52.0
E01009815,48.0
E01009816,50.0
E01009817,52.0
E01009818,48.0
E01009819,47.0
E01009820,49.0
E01009821,55.0
E01009822,53.0
E01009823,49.0
E01009824,37.0
E01009825,46.0
E01009826,54.0
E01009827,47.0
E01009828,50.0
E01009829,48.0
E01009830,50.0
E01009831,44.0
E01009832,36.0
E01009833,29.0
E01009834,38.0
E01009835,35.0
E01009836,33.0
E01009837,37.0
E01009838,36.0
E01009839,39.0
E01009840,31.0
E01009841,36.0
E01009842,35.0
E01009843,46.0
E01009844,34.0
E01009845,52.0
E01009846,51.0
E01009847,49.0
E01009848,43.0
E01009849,40.0
E01009850,48.0
E01009851,50.0
E01009852,54.0
E01009853,56.0
E01009854,53.0
E01009855,53.0
E01009856,41.0
E01009857,37.0
E01009858,38.0
E01009859,49.0
E01009860,53.0
E01009861,39.0
E01009862,39.0
E01009863,32.0
E01009864,37.0
E01009865,35.0
E01009866,41.0
E01009867,40.0
E01009868,39.0
E01009869,43.0
E01009870,52.0
E01009871,40.0
E01009872,34.0
E01009873,48.0
E01009874,35.0
E01009875,39.0
E01009876,40.0
E01009877,35.0
E01009878,41.0
E01009879,35.0
E01009880,45.0
E01009881,36.0
E01009882,40.0
E01009883,36.0
E01009884,36.0
E01009885,38.0
E01009886,44.0
E01009887,37.0
E01009888,38.0
E01009889,31.0
E01009890,32.0
E01009891,33.0
E01009892,34.0
E01009893,30.0
E01009894,37.0
E01009895,48.0
E01009896,50.0
E01009897,51.0
E01009898,54.0
E01009899,53.0
E01009900,54.0
E01009901,56.0
E01009902,53.5
E01009903,52.0
E01009904,50.0
E01009905,47.0
E01009906,42.0
E01009907,42.0
E01009908,43.0
E01009909,48.0
E01009910,43.0
E01009911,52.0
E01009912,39.0
E01009913,46.0
E01009914,54.0
E01009915,44.0
E01009916,41.0
E01009917,48.0
E01009918,40.0
E01009919,51.0
E01009920,43.0
E01009921,32.0
E01009922,37.0
E01009923,42.0
E01009924,37.0
E01009925,40.0
E01009926,36.0
E01009927,34.0
E01009928,32.0
E01009929,36.0
E01009930,38.0
E01009931,39.0
E01009932,42.0
E01009933,35.0
E01009934,38.0
E01009935,32.0
E01009936,48.0
E01009937,36.0
E01009938,36.0
E01009939,40.0
E01009940,39.0
E01009941,41.0
E01009942,36.0
E01009943,36.0
E01009944,36.0
E01009946,45.0
E01009947,37.0
E01009948,48.0
E01009949,44.0
E01009950,42.0
E01009951,33.0
E01009952,33.0
E01009953,41.0
E01009954,40.0
E01009955,35.0
E01009956,39.0
E01009957,33.0
E01009958,44.0
E01009959,51.0
E01009960,37.0
E01009961,45.0
E01009962,36.0
E01009963,35.0
E01009964,32.0
E01009965,34.0
E01009966,34.0
E01009967,37.0
E01009968,45.0
E01009969,32.0
E01009970,34.0
E01009971,37.0
E01009972,42.0
E01009973,35.0
E01009974,44.0
E01009975,48.0
E01009976,36.0
E01009977,36.0
E01009978,40.0
E01009979,39.0
E01009980,36.0
E01009981,37.0
E01009982,34.0
E01009983,39.0
E01009985,36.0
E01009986,33.0
E01009987,36.0
E01009988,35.0
E01009989,37.0
E01009991,35.0
E01009992,37.0
E01009993,38.0
E01009994,36.0
E01009995,37.0
E01009996,38.0
E01009997,35.0
E01009998,33.0
E01009999,36.0
E01010000,42.0
E01010001,39.0
E01010002,36.0
E01010003,38.0
E01010004,40.0
E01010005,36.0
E01010006,42.0
E01010007,39.0
E01010008,39.0
E01010009,37.0
E01010010,41.0
E01010011,40.0
E01010012,43.0
E01010013,47.0
E01010014,43.0
E01010015,36.0
E01010016,32.0
E01010017,35.0
E01010018,34.0
E01010019,29.0
E01010020,35.0
E01010021,36.0
E01010022,42.0
E01010023,43.0
E01010024,45.0
E01010025,38.0
E01010026,42.0
E01010027,39.0
E01010028,36.0
E01010029,32.0
E01010030,33.0
E01010031,36.0
E01010032,25.0
E01010033,35.0
E01010034,46.0
E01010035,50.0
E01010036,31.0
E01010037,31.0
E01010038,33.0
E01010039,32.0
E01010040,47.0
E01010041,36.0
E01010042,40.0
E01010043,50.0
E01010044,37.0
E01010045,37.0
E01010046,29.0
E01010047,33.0
E01010048,32.0
E01010049,35.0
E01010050,34.0
E01010051,35.0
E01010052,31.5
E01010053,28.0
E01010054,36.0
E01010055,32.0
E01010056,36.0
E01010057,35.0
E01010058,37.0
E01010059,31.0
E01010060,31.0
E01010061,28.0
E01010062,33.0
E01010063,27.0
E01010064,32.0
E01010065,27.0
E01010066,40.0
E01010067,36.0
E01010068,41.0
E01010069,35.0
E01010070,40.0
E01010071,35.0
E01010072,33.0
E01010073,37.0
E01010074,34.0
E01010075,37.0
E01010076,34.0
E01010077,36.0
E01010078,54.0
E01010079,45.0
E01010080,31.0
E01010081,42.0
E01010082,37.0
E01010083,35.0
E01010084,33.0
E01010085,43.0
E01010086,35.0
E01010087,37.0
E01010088,36.0
E01010089,36.0
E01010090,34.0
E01010091,41.0
E01010092,38.0
E01010093,36.0
E01010094,36.0
E01010095,33.0
E01010096,47.0
E01010097,49.0
E01010098,40.0
E01010099,36.0
E01010100,38.0
E01010101,40.0
E01010102,36.0
E01010103,35.0
E01010104,45.0
E01010105,35.0
E01010106,34.0
E01010107,32.0
E01010108,47.0
E01010109,42.0
E01010110,44.0
E01010111,31.0
E01010112,38.0
E01010113,44.0
E01010114,46.0
E01010115,44.0
E01010116,48.0
E01010117,45.0
E01010118,50.0
E01010119,46.0
E01010120,49.0
E01010121,44.0
E01010122,51.0
E01010123,49.0
E01010124,50.0
E01010125,34.0
E01010126,32.0
E01010127,34.0
E01010128,38.0
E01010129,33.0
E01010130,33.0
E01010131,33.0
E01010132,43.0
E01010133,47.0
E01010134,39.0
E01010135,45.0
E01010136,39.0
E01010137,45.0
E01010138,43.0
E01010139,40.0
E01010140,34.0
E01010141,36.0
E01010142,31.0
E01010143,33.0
E01010144,38.0
E01010145,38.0
E01010146,34.0
E01010147,29.0
E01010148,31.0
E01010149,45.0
E01010150,49.0
E01010151,50.0
E01010152,48.0
E01010153,49.0
E01010154,55.0
E01010155,44.0
E01010156,49.0
E01010157,35.0
E01010158,38.0
E01010159,37.0
E01010160,43.0
E01010161,41.0
E01010162,42.0
E01010163,37.0
E01010164,50.0
E01010165,47.0
E01010166,44.0
E01010167,47.0
E01010168,48.0
E01010169,47.0
E01010170,48.0
E01010171,49.0
E01010172,45.0
E01010173,49.0
E01010174,39.0
E01010175,46.0
E01010176,44.0
E01010177,41.0
E01010178,40.0
E01010179,52.0
E01010180,44.0
E01010181,41.0
E01010183,48.5
E01010184,41.0
E01010185,52.0
E01010186,43.0
E01010187,43.0
E01010188,50.0
E01010189,46.0
E01010190,47.0
E01010191,45.0
E01010192,44.0
E01010193,50.0
E01010194,47.0
E01010195,45.0
E01010196,48.0
E01010197,49.0
E01010198,48.0
E01010199,42.0
E01010200,44.0
E01010201,46.0
E01010202,44.0
E01010203,39.0
E01010204,39.0
E01010205,44.0
E01010206,39.0
E01010207,46.0
E01010208,44.0
E01010209,39.0
E01010210,52.0
E01010211,54.0
E01010212,51.0
E01010213,42.0
E01010214,49.0
E01010215,44.0
E01010216,43.0
E01010217,44.0
E01010218,48.0
E01010219,44.0
E01010220,39.0
E01010221,39.0
E01010222,43.0
E01010223,38.0
E01010225,38.0
E01010226,52.0
E01010227,50.0
E01010228,40.0
E01010229,45.0
E01010230,42.0
E01010231,48.0
E01010232,34.0
E01010233,36.0
E01010234,31.0
E01010235,34.0
E01010236,34.0
E01010237,41.0
E01010238,34.0
E01010239,35.0
E01010240,36.0
E01010241,52.0
E01010242,41.0
E01010243,53.0
E01010244,36.0
E01010245,51.0
E01010246,47.0
E01010247,49.0
E01010248,49.0
E01010249,39.0
E01010250,47.0
E01010251,47.0
E01010252,41.0
E01010253,45.0
E01010254,44.0
E01010255,56.0
E01010256,47.0
E01010257,51.0
E01010258,32.0
E01010259,43.0
E01010260,38.0
E01010261,33.0
E01010262,35.0
E01010263,35.0
E01010264,35.0
E01010265,29.0
E01010266,35.0
E01010267,42.0
E01010268,30.0
E01010269,30.0
E01010270,35.5
E01010271,32.0
E01010272,33.0
E01010273,35.0
E01010274,33.0
E01010275,32.0
E01010277,36.0
E01010279,32.0
E01010282,34.0
E01010283,30.0
E01010284,37.0
E01010285,46.0
E01010286,35.0
E01010287,43.0
E01010288,33.0
E01010289,30.0
E01010290,47.0
E01010291,34.0
E01010292,44.0
E01010293,44.0
E01010294,36.0
E01010295,37.0
E01010296,47.0
E01010297,55.0
E01010298,42.0
E01010299,33.0
E01010300,38.0
E01010301,40.0
E01010302,39.0
E01010303,45.0
E01010304,47.0
E01010305,40.0
E01010306,38.0
E01010307,40.0
E01010308,40.0
E01010309,32.0
E01010310,32.0
E01010311,31.0
E01010312,32.0
E01010313,33.0
E01010314,34.0
E01010315,31.0
E01010316,32.0
E01010317,53.0
E01010318,39.0
E01010319,45.0
E01010320,42.0
E01010321,40.0
E01010322,38.0
E01010323,46.0
E01010324,37.0
E01010325,38.0
E01010326,40.0
E01010327,32.0
E01010328,43.0
E01010329,49.0
E01010330,37.0
E01010331,47.5
E01010332,44.0
E01010333,43.0
E01010334,47.0
E01010335,33.0
E01010336,32.0
E01010337,40.0
E01010338,33.0
E01010339,37.0
E01010340,29.0
E01010341,30.0
E01010342,28.0
E01010343,29.0
E01010344,30.0
E01010345,54.0
E01010346,50.0
E01010347,41.0
E01010348,43.5
E01010349,51.0
E01010350,45.0
E01010351,49.0
E01010352,52.0
E01010353,47.0
E01010354,46.0
E01010355,47.0
E01010356,47.0
E01010357,38.0
E01010358,39.0
E01010359,40.0
E01010360,41.0
E01010361,38.0
E01010362,32.0
E01010363,31.0
E01010364,32.0
E01010365,31.0
E01010366,32.0
E01010367,32.0
E01010368,32.0
E01010369,34.0
E01010370,34.0
E01010371,27.0
E01010372,35.0
E01010373,30.0
E01010374,30.0
E01010375,29.0
E01010376,50.0
E01010377,36.0
E01010378,43.0
E01010379,54.0
E01010380,55.0
E01010381,37.0
E01010382,44.0
E01010383,38.0
E01010384,42.0
E01010385,50.0
E01010386,51.0
E01010387,49.0
E01010388,51.0
E01010389,51.0
E01010390,45.0
E01010391,42.0
E01010392,49.0
E01010393,45.0
E01010394,41.0
E01010395,46.0
E01010396,37.0
E01010397,35.0
E01010398,49.0
E01010399,41.0
E01010400,33.0
E01010401,37.0
E01010402,38.0
E01010403,34.0
E01010404,36.0
E01010405,38.0
E01010406,33.0
E01010407,39.0
E01010408,35.0
E01010409,38.0
E01010410,34.0
E01010411,35.0
E01010412,35.0
E01010413,37.0
E01010414,36.0
E01010415,32.0
E01010416,35.0
E01010417,37.0
E01010418,48.0
E01010419,36.0
E01010420,40.0
E01010421,34.0
E01010422,41.0
E01010423,36.0
E01010424,41.0
E01010425,44.0
E01010426,40.0
E01010427,40.0
E01010428,30.0
E01010429,35.0
E01010430,36.0
E01010431,41.0
E01010432,44.0
E01010433,36.0
E01010434,37.0
E01010435,30.0
E01010436,51.0
E01010437,47.0
E01010438,46.0
E01010439,40.0
E01010440,43.0
E01010441,39.0
E01010442,38.0
E01010443,33.0
E01010444,46.0
E01010445,33.0
E01010446,39.0
E01010447,37.0
E01010448,37.0
E01010449,33.0
E01010450,34.0
E01010451,38.0
E01010452,34.0
E01010453,32.0
E01010454,34.0
E01010455,33.0
E01010456,27.0
E01010457,42.0
E01010458,38.0
E01010459,41.0
E01010460,42.0
E01010461,44.0
E01010462,37.0
E01010463,34.0
E01010464,40.0
E01010465,32.0
E01010466,30.0
E01010467,43.0
E01010468,41.0
E01010469,42.0
E01010470,36.0
E01010471,33.0
E01010472,31.0
E01010473,32.0
E01010474,43.0
E01010475,39.0
E01010476,34.0
E01010477,33.0
E01010478,30.0
E01010479,36.0
E01010480,35.0
E01010481,32.0
E01010482,33.0
E01010483,30.0
E01010484,34.0
E01010485,28.0
E01010486,31.0
E01010487,43.0
E01010488,49.0
E01010489,44.0
E01010490,38.0
E01010491,38.0
E01010492,44.0
E01010493,43.0
E01010494,42.0
E01010495,39.0
E01010496,39.0
E01010497,48.0
E01010498,45.0
E01010499,39.0
E01010500,34.0
E01010501,40.0
E01010502,41.0
E01010503,38.0
E01010504,47.0
E01010505,50.0
E01010506,36.0
E01010507,52.0
E01010508,35.0
E01010509,40.0
E01010510,39.0
E01010511,32.0
E01010512,40.0
E01010513,52.0
E01010514,43.0
E01010515,45.0
E01010516,45.0
E01010517,40.0
E01010518,48.0
E01010519,46.5
E01010520,43.5
E01010521,27.0
E01010522,31.0
E01010523,34.0
E01010524,33.0
E01010525,30.0
E01010526,30.0
E01010527,32.0
E01010528,27.0
E01010529,31.0
E01010530,31.0
E01010531,39.0
E01010532,39.0
E01010533,35.0
E01010534,40.0
E01010535,36.0
E01010536,45.0
E01010537,53.0
E01010538,41.0
E01010539,37.0
E01010540,50.0
E01010541,35.0
E01010542,38.0
E01010543,35.0
E01010544,46.0
E01010545,42.0
E01010546,51.0
E01010547,53.0
E01010548,50.0
E01010549,45.0
E01010550,53.0
E01010551,52.0
E01010552,44.0
E01010553,48.0
E01010554,48.0
E01010555,39.0
E01010556,41.0
E01010557,52.0
E01010558,50.0
E01010559,41.0
E01010560,41.0
E01010561,46.0
E01010562,45.0
E01010563,37.5
E01010564,32.0
E01010565,48.0
E01010566,40.0
E01010567,40.0
E01010568,49.0
E01010569,45.0
E01010570,51.0
E01010571,36.0
E01010572,50.0
E01010573,50.0
E01010574,54.0
E01010575,51.0
E01010576,51.0
E01010577,48.0
E01010578,47.5
E01010579,55.0
E01010580,46.0
E01010581,41.0
E01010582,41.0
E01010583,43.0
E01010584,39.0
E01010585,43.0
E01010586,51.0
E01010587,43.0
E01010588,46.0
E01010589,54.0
E01010590,46.0
E01010591,43.0
E01010592,47.0
E01010593,49.0
E01010594,49.0
E01010595,39.0
E01010596,49.0
E01010597,38.0
E01010598,38.0
E01010599,35.0
E01010600,35.0
E01010601,35.0
E01010602,36.0
E01010603,38.0
E01010604,50.0
E01010605,34.0
E01010606,28.0
E01010607,26.0
E01010608,26.0
E01010609,37.0
E01010610,31.0
E01010611,33.0
E01010612,30.0
E01010613,37.0
E01010614,32.0
E01010615,35.0
E01010616,30.0
E01010617,28.0
E01010618,27.0
E01010619,29.0
E01010620,28.0
E01010621,26.0
E01010622,26.0
E01010623,30.0
E01010624,28.0
E01010625,25.0
E01010626,27.0
E01010627,29.0
E01010628,38.0
E01010629,29.0
E01010630,33.0
E01010631,33.0
E01010632,32.0
E01010633,40.0
E01010634,47.0
E01010635,36.0
E01010636,47.0
E01010637,23.0
E01010638,54.0
E01010639,45.0
E01010640,40.0
E01010641,50.0
E01010642,52.0
E01010643,42.0
E01010644,40.0
E01010645,47.0
E01010646,58.0
E01010647,54.0
E01010648,55.0
E01010649,39.0
E01010650,29.0
E01010651,39.0
E01010652,46.0
E01010653,35.0
E01010654,32.0
E01010655,31.0
E01010656,40.0
E01010657,38.0
E01010658,31.0
E01010659,29.0
E01010662,37.0
E01010663,32.0
E01010664,34.0
E01010665,33.0
E01010666,31.0
E01010667,30.0
E01010668,37.0
E01010669,28.0
E01010670,32.0
E01010671,31.0
E01010672,39.0
E01010673,30.0
E01010674,27.0
E01010675,39.0
E01010676,30.0
E01010677,26.0
E01010678,41.0
E01010679,33.0
E01010680,34.0
E01010681,46.0
E01010682,40.0
E01010683,39.0
E01010684,47.0
E01010685,47.0
E01010686,48.0
E01010687,43.0
E01010688,38.0
E01010689,37.0
E01010690,42.0
E01010691,51.0
E01010692,55.0
E01010693,53.0
E01010694,55.0
E01010695,51.0
E01010696,47.0
E01010697,55.0
E01010698,47.0
E01010699,44.0
E01010700,29.0
E01010701,28.0
E01010702,30.0
E01010703,36.0
E01010704,41.0
E01010705,47.0
E01010706,49.0
E01010707,48.0
E01010708,38.0
E01010709,41.0
E01010710,33.0
E01010711,42.0
E01010712,27.0
E01010713,35.0
E01010714,36.0
E01010715,42.0
E01010716,37.0
E01010717,34.0
E01010718,36.0
E01010719,27.0
E01010720,33.0
E01010721,34.5
E01010722,36.0
E01010723,26.0
E01010724,38.0
E01010725,40.0
E01010726,50.0
E01010727,49.0
E01010728,32.0
E01010729,38.0
E01010730,36.0
E01010731,28.0
E01010732,29.0
E01010733,31.0
E01010734,27.0
E01010735,25.0
E01010736,27.0
E01010737,29.0
E01010738,26.0
E01010739,23.0
E01010740,29.0
E01010741,44.0
E01010742,26.0
E01010743,32.0
E01010744,26.0
E01010745,30.0
E01010746,41.0
E01010747,40.0
E01010748,39.0
E01010749,41.0
E01010750,48.0
E01010751,49.0
E01010752,39.0
E01010753,52.0
E01010754,42.0
E01010755,27.0
E01010756,39.5
E01010758,46.0
E01010759,43.0
E01010760,40.0
E01010761,39.0
E01010762,35.0
E01010763,41.0
E01010764,53.0
E01010765,45.0
E01010766,52.0
E01010767,46.0
E01010768,47.0
E01010769,44.0
E01010770,48.0
E01010771,49.0
E01010772,51.0
E01010773,47.0
E01010774,48.0
E01010775,41.0
E01010776,38.0
E01010777,36.0
E01010778,36.0
E01010779,39.0
E01010781,36.0
E01010782,35.0
E01010783,41.0
E01010784,39.0
E01010785,42.0
E01010786,46.0
E01010787,46.0
E01010788,43.0
E01010789,35.0
E01010790,44.5
E01010791,35.0
E01010792,31.0
E01010793,30.0
E01010794,45.0
E01010795,41.0
E01010796,40.0
E01010797,47.0
E01010798,44.0
E01010799,38.0
E01010800,32.0
E01010801,31.0
E01010802,30.0
E01010803,30.0
E01010804,29.0
E01010805,34.0
E01010806,34.0
E01010807,31.0
E01010808,28.0
E01010809,29.0
E01010810,28.0
E01010811,27.0
E01010812,27.0
E01010813,26.0
E01010814,43.0
E01010815,31.0
E01010816,39.0
E01010817,34.5
E01010818,39.0
E01010819,29.5
E01010820,33.0
E01010821,30.0
E01010822,36.0
E01010824,32.0
E01010825,37.0
E01010826,26.0
E01010827,33.0
E01010828,35.0
E01010829,32.0
E01010830,24.0
E01010831,27.0
E01010832,26.0
E01010833,29.0
E01010834,24.0
E01010835,28.0
E01010836,24.0
E01010837,29.0
E01010838,26.0
E01010839,29.0
E01010840,33.0
E01010841,32.0
E01010842,29.0
E01010843,26.0
E01010845,36.0
E01010846,36.0
E01010847,36.0
E01010848,42.0
E01010849,45.0
E01010850,31.0
E01010851,42.0
E01010852,33.0
E01010853,36.0
E01010854,43.0
E01010855,51.0
E01010856,48.0
E01010857,51.0
E01010858,47.5
E01010859,49.0
E01010860,47.0
E01010861,49.0
E01010862,45.0
E01010863,46.0
E01010864,37.0
E01010865,44.0
E01010866,42.0
E01010867,34.0
E01010868,36.0
E01010869,39.0
E01010870,49.0
E01010871,41.0
E01010872,33.0
E01010873,50.0
E01010874,34.0
E01010875,50.0
E01010876,51.0
E01010877,47.0
E01010878,40.0
E01010879,49.0
E01010880,43.0
E01010881,49.0
E01010882,49.0
E01010883,50.0
E01010884,51.0
E01010885,48.0
E01010886,47.0
E01010887,52.0
E01010888,46.0
E01010889,43.0
E01010890,40.0
E01010891,40.0
E01010892,42.0
E01010893,41.0
E01010894,36.0
E01010895,46.0
E01010896,47.0
E01010897,47.0
E01010898,41.0
E01010899,45.0
E01010900,48.5
E01010901,45.0
E01010902,38.0
E01010903,49.0
E01010904,46.5
E01010905,42.0
E01010906,49.0
E01010907,46.5
E01010908,43.0
E01010909,44.0
E01010910,43.0
E01010911,45.0
E01010912,43.0
E01010913,53.0
E01010914,41.0
E01010915,44.0
E01010916,32.0
E01010917,49.0
E01010918,48.0
E01010919,47.0
E01010920,50.0
E01010921,43.0
E01010922,42.0
E01010923,47.0
E01010924,38.0
E01010925,37.0
E01010926,28.0
E01010927,43.0
E01010928,35.0
E01010929,29.0
E01010930,36.0
E01010931,48.0
E01010932,48.0
E01010933,48.0
E01010934,44.0
E01010935,53.0
E01010936,46.0
E01010937,47.0
E01010938,32.0
E01010939,46.0
E01010940,40.0
E01010941,38.0
E01010942,38.0
E01010943,33.0
E01010944,38.0
E01010945,48.0
E01010946,53.0
E01010947,49.0
E01010948,52.0
E01010949,40.0
E01010950,41.0
E01010951,45.0
E01010952,49.0
E01010953,48.0
E01010954,42.0
E01010955,45.0
E01010956,48.0
E01010957,47.0
E01010958,46.0
E01010959,42.0
E01010960,28.0
E01010961,36.0
E01010964,31.0
E01010965,33.0
E01010966,30.0
E01010967,36.0
E01010968,47.0
E01010969,39.0
E01010970,42.0
E01010971,43.5
E01010972,47.0
E01010973,49.0
E01010974,38.0
E01010975,55.0
E01010976,45.0
E01010977,41.0
E01010978,40.0
E01010979,40.0
E01010980,36.0
E01010981,38.5
E01010982,46.0
E01010983,42.0
E01010984,39.0
E01010985,44.0
